Anio;Codigo_Biblioteca_REBIUN;Biblioteca;Eje;Nombre_Eje;Apartado;Nombre_Apartado;Codigo_REBIUN;Codigo_Tecnico;Indicador;Valor
2021;59;Universidad Pública de Navarra;3;Locales;3.2;Superficie (metros cuadrados);3.2;NMETROSBIB;Superficie total(m2 construidos);11687
2021;59;Universidad Pública de Navarra;3;Locales;3.3;Puestos de lectura;3.3;NPUESTOSLECT;Puestos de lectura;1657
2021;59;Universidad Pública de Navarra;3;Locales;3.3;Puestos de lectura;3.3.1;NPUESTOSIND;Puestos individuales;1412
2021;59;Universidad Pública de Navarra;3;Locales;3.3;Puestos de lectura;3.3.2;NSALASCOLECT;Puestos en salas colectivas;90
2021;59;Universidad Pública de Navarra;3;Locales;3.3;Puestos de lectura;3.3.3;NSALASGRUPO;Puestos en salas para trabajo en grupo;155
2021;59;Universidad Pública de Navarra;3;Locales;3.3;Puestos de lectura;3.3.4;NPUESTOSDISCAP;Puestos equipados para personas con discapacidad;4
2021;59;Universidad Pública de Navarra;3;Locales;3.4;Estanterías (metros lineales);3.4;NESTANTES;Estanterías;21093.25
2021;59;Universidad Pública de Navarra;3;Locales;3.4;Estanterías (metros lineales);3.4.1;NESTLIBREACC;Estanterías libre acceso;9848
2021;59;Universidad Pública de Navarra;3;Locales;3.4;Estanterías (metros lineales);3.4.2;NESTDEPOSITO;Estanterías depósito;11245.25
2021;59;Universidad Pública de Navarra;4;Equipamiento;4.1;Parque informático para uso público;4.1;NPCPUBLICO;Parque informático para uso público;146
2021;59;Universidad Pública de Navarra;4;Equipamiento;4.2;Máquinas de autopréstamo/autodevolución;4.2;NMAQAUTO;Máquinas de autopréstamo/autodevolución;0
2021;59;Universidad Pública de Navarra;5;Colecciones;5.1;Monografías en papel;5.1.1;NTITMONOGPAP;Títulos de monografías en papel;269925
2021;59;Universidad Pública de Navarra;5;Colecciones;5.1;Monografías en papel;5.1.2;NITEMPAPINFOR;Ítems de monografías en papel;347120
2021;59;Universidad Pública de Navarra;5;Colecciones;5.1;Monografías en papel;5.1.3;NMONPAPINGRES;Ítems de monografías en papel ingresados e informatizados durante el año en curso;5862
2021;59;Universidad Pública de Navarra;5;Colecciones;5.1;Monografías en papel;5.1.3.1;NMONPCOMPRA;Por compra;3294
2021;59;Universidad Pública de Navarra;5;Colecciones;5.1;Monografías en papel;5.1.3.2;NMONPDONAT;Por donativo o intercambio;2568
2021;59;Universidad Pública de Navarra;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.1;NTMONAUDIONOLIB;Títulos de audiovisuales y material no librario;7054
2021;59;Universidad Pública de Navarra;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.2;NITEMONAUDIONOLIB;Ítems de audiovisuales y material no librario;9836
2021;59;Universidad Pública de Navarra;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.3;NMAUDIONOLIBINGRES;Ítems de audiovisuales y material no librario ingresados e informatizados durante el año en curso;61
2021;59;Universidad Pública de Navarra;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.3.1;NMONAUDIONOLIBCOMPRA;Por compra;15
2021;59;Universidad Pública de Navarra;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.3.3;NMONAUDIONOLIBDONAT;Por donativo o intercambio;46
2021;59;Universidad Pública de Navarra;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.1;NTITPPPAPEL;Títulos de publicaciones periódicas en papel;7491
2021;59;Universidad Pública de Navarra;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.2;NTITPPPVIVA;Títulos de publicaciones periódicas en papel en curso de recepción (vivas);380
2021;59;Universidad Pública de Navarra;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.2.1;NTITPPPCOMPRA;Por compra;330
2021;59;Universidad Pública de Navarra;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.2.2;NTITPPPDONAT;Por donativo o intercambio;50
2021;59;Universidad Pública de Navarra;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.3;NTITPPPMUERTA;Títulos de publicaciones periódicas en papel que ya no se reciben;7111
2021;59;Universidad Pública de Navarra;5;Colecciones;5.4;Recursos electrónicos;5.4.1;NMONPAGOLIC;Monografías electrónicas de pago;107269
2021;59;Universidad Pública de Navarra;5;Colecciones;5.4;Recursos electrónicos;5.4.2;NPPPAGOLIC;Publicaciones periódicas electrónicas de pago;12860
2021;59;Universidad Pública de Navarra;5;Colecciones;5.4;Recursos electrónicos;5.4.3;NBBDDPAGOLIC;Bases de datos de pago;55
2021;59;Universidad Pública de Navarra;5;Colecciones;5.4;Recursos electrónicos;5.4.4;NOBDIGREPOSITORIO;Total de objetos digitales el/los repositorio/s institucional/es en acceso abierto;14054
2021;59;Universidad Pública de Navarra;5;Colecciones;5.4;Recursos electrónicos;5.4.4.1;NODOCINVGREPOSITORIO;Total de documentos de investigación en el/los repositorio/s institucional/es en acceso abierto;4683
2021;59;Universidad Pública de Navarra;5;Colecciones;5.4;Recursos electrónicos;5.4.4.2;NOTESDOCTREPOSITORIO;Total de tesis doctorales el/los repositorio/s institucional/es en acceso abierto;503
2021;59;Universidad Pública de Navarra;5;Colecciones;5.4;Recursos electrónicos;5.4.4.3;NOTRABACADREPOSITO;Total de trabajos académicos (trabajos fin de grado y fin de máster) en el/los repositorio/s institucional/es en acceso abierto;5719
2021;59;Universidad Pública de Navarra;5;Colecciones;5.4;Recursos electrónicos;5.4.4.4;NOMATDOCENREPOSITO;Total de materiales docentes y objetos de aprendizaje en el/los repositorio/s institucional/es en acceso abierto;0
2021;59;Universidad Pública de Navarra;5;Colecciones;5.4;Recursos electrónicos;5.4.4.5;NOPATRIMBIBREPOSITO;Total de documentos del Patrimonio bibliográfico y documental, digitalizados y depositados en el/los repositorio/s institucional/es en acceso abierto;1961
2021;59;Universidad Pública de Navarra;5;Colecciones;5.4;Recursos electrónicos;5.4.4.6;NODATASETSREPOSITO;Total de conjuntos de datos  depositados en el/los repositorio/s institucional/es en acceso abierto;0
2021;59;Universidad Pública de Navarra;5;Colecciones;5.5;Títulos informatizados en el año;5.5;NTITINFORANYO;Títulos informatizados en el año;15845
2021;59;Universidad Pública de Navarra;5;Colecciones;5.6;Total de títulos informatizados;5.6;NTOTALTITINFOR;Total de títulos informatizados;399860
2021;59;Universidad Pública de Navarra;5;Colecciones;5.7;Total de ítems informatizados;5.7;NTOTALITEMINFOR;Total de ítems informatizados;496547
2021;59;Universidad Pública de Navarra;5;Colecciones;5.8;Total de ítems no informatizados;5.8;NTOTALITEMINFORNOCAT;Total de ítems no informatizados;13798
2021;59;Universidad Pública de Navarra;5;Colecciones;5.9;Fondo antiguo;5.9.1;NTOTALMANUSC;Total de manuscritos;120
2021;59;Universidad Pública de Navarra;5;Colecciones;5.9;Fondo antiguo;5.9.2;NTOTALINCUNA;Total de incunables;3
2021;59;Universidad Pública de Navarra;5;Colecciones;5.9;Fondo antiguo;5.9.3;NTOTALIMPI;Total de impresos 1501-1800;961
2021;59;Universidad Pública de Navarra;5;Colecciones;5.9;Fondo antiguo;5.9.4;NTOTALIMPII;Total de impresos 1801-1900;3722
2021;59;Universidad Pública de Navarra;6;Servicios;6.1;Uso de instalaciones;6.1.1;NDIASABANYO;Días de apertura anual;290
2021;59;Universidad Pública de Navarra;6;Servicios;6.1;Uso de instalaciones;6.1.2;NDIASABSEM;Horas de apertura semanal;66
2021;59;Universidad Pública de Navarra;6;Servicios;6.1;Uso de instalaciones;6.1.3;NENTRADBIBLIO;Número de entradas a las bibliotecas;1008334
2021;59;Universidad Pública de Navarra;6;Servicios;6.2;Préstamos domiciliarios;6.2;NPRESTDOMIC;Préstamos domiciliarios;46904
2021;59;Universidad Pública de Navarra;6;Servicios;6.2;Préstamos domiciliarios;6.2.1;NPRESTUSUARIO;Préstamos a usuarios propios y usuarios externos registrados;46904
2021;59;Universidad Pública de Navarra;6;Servicios;6.2;Préstamos domiciliarios;6.2.2;NPRESTCONSORC;Préstamos a usuarios consorciados;0
2021;59;Universidad Pública de Navarra;6;Servicios;6.3;Visitas a la web de la biblioteca;6.3;NVISITASWEB;Visitas a la web de la biblioteca (incluidas Guías temáticas de producción propia);741589
2021;59;Universidad Pública de Navarra;6;Servicios;6.4;Consultas al catálogo de la biblioteca;6.4;NCONSULTASCATALOG;Consultas al catálogo de la biblioteca;122690
2021;59;Universidad Pública de Navarra;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1;NCONSULRECPAGO;Búsquedas en recursos electrónicos de pago o con licencia;487381
2021;59;Universidad Pública de Navarra;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1.1;NCONSULRECPAGOCOUNT;Búsquedas en recursos electrónicos de pago o con licencia a lo largo del año:datos Counter;280201
2021;59;Universidad Pública de Navarra;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1.2;NCONSULRECPAGNOCOUNT;Búsquedas o sesiones en recursos electrónicos de pago o con licencia a lo largo del año: datos NO Counter;207180
2021;59;Universidad Pública de Navarra;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1.2.1;NCONRECPAGNOCOUNTBS;Búsquedas en recursos electrónicos de pago o con licencia a lo largo del año: datos No Counter;154858
2021;59;Universidad Pública de Navarra;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1.2.2;NCONRECPAGNOCOUNTSS;Sesiones en recursos electrónicos de pago o con licencia a lo largo del año: datos No Counter;52322
2021;59;Universidad Pública de Navarra;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2;NDOCDESCARGPAGO;Vistas y descargas del texto completo de los recursos electrónicos de pago o con licencia a lo largo del año;740177
2021;59;Universidad Pública de Navarra;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1;NDOCDESCARGPAGOCOUNT;Vistas y descargas del texto completo de los recursos electrónicos de pago o con licencia a lo largo del año: datos counter;369472
2021;59;Universidad Pública de Navarra;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.1;NVISDESREVCOUNT;Vistas y descargas del texto completo de artículos de revista: datos Counter;337117
2021;59;Universidad Pública de Navarra;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.1.1;NVISDESREVCOUNTPAG;Vistas y descargas del texto completo de artículos de revistas de pago: datos Counter;267582
2021;59;Universidad Pública de Navarra;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.1.2;NVISDESREVCOUNTOP;Vistas y descargas del texto completo de artículos de revistas de open access: datos Counter;69535
2021;59;Universidad Pública de Navarra;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.2;NVISDESLIBRCOUNT;Vistas y descargas del texto completo de libros electrónicos: datos Counter;16183
2021;59;Universidad Pública de Navarra;6;Servicios;6.6;Formación de personas usuarias;6.6.1;NCURSOSIMPART;Número de cursos impartidos;72
2021;59;Universidad Pública de Navarra;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.2.1;NVISDESLIBRCOUNTPAG;Vistas y descargas del texto completo de libros de pago: datos Counter;15951
2021;59;Universidad Pública de Navarra;6;Servicios;6.6;Formación de personas usuarias;6.6.1.1;NCURSOSREG;Formación reglada;36
2021;59;Universidad Pública de Navarra;6;Servicios;6.6;Formación de personas usuarias;6.6.1.2;NCURSOSNOREG;Formación no reglada;36
2021;59;Universidad Pública de Navarra;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.2.2;NVISDESLIBRCOUNTOP;Vistas y descargas del texto completo de libros open access: datos Counter;232
2021;59;Universidad Pública de Navarra;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.3;NVISDESDISTCOUNT;Vistas y descargas del texto completo de tipologías de datos (Data type) distintas de libros y revistas: datos Counter;16172
2021;59;Universidad Pública de Navarra;6;Servicios;6.6;Formación de personas usuarias;6.6.2;NHORASFORM;Número de horas impartidas;2378
2021;59;Universidad Pública de Navarra;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.2;NDOCDESCARPAGNOCOUNT;Vistas y descargas de documentos descargados de los recursos electrónicos: datos NO Counter;370705
2021;59;Universidad Pública de Navarra;6;Servicios;6.6;Formación de personas usuarias;6.6.2.1;NHORASFORMREG;Número de horas de formación reglada;1679
2021;59;Universidad Pública de Navarra;6;Servicios;6.6;Formación de personas usuarias;6.6.2.2;NHORASFORMNOREG;Número de horas de formación no reglada;699
2021;59;Universidad Pública de Navarra;6;Servicios;6.6;Formación de personas usuarias;6.6.3;NASISTENTESFORM;Número de asistentes a la formación;7238
2021;59;Universidad Pública de Navarra;6;Servicios;6.6;Formación de personas usuarias;6.6.3.1;NASISTFORMREG;Asistentes a formación reglada;5732
2021;59;Universidad Pública de Navarra;6;Servicios;6.6;Formación de personas usuarias;6.6.3.2;NASISTFORMNOREG;Asistentes a formación no reglada;1506
2021;59;Universidad Pública de Navarra;6;Servicios;6.6;Formación de personas usuarias;6.6.4;NMATFORM;Materiales formativos;387
2021;59;Universidad Pública de Navarra;6;Servicios;6.7;Apoyo a la investigación;6.7.1;NITEMSINTRVALCRIS;Número de ítems introducidos y/o validados en el CRIS institucional o en el portal de investigación de la institución;1138
2021;59;Universidad Pública de Navarra;6;Servicios;6.7;Apoyo a la investigación;6.7.2;NPDIASESPERAUTYFIRMA;Número de personal investigador asesorado en la generación de sus perfiles de autor y la creación de su firma académica;
2021;59;Universidad Pública de Navarra;6;Servicios;6.7;Apoyo a la investigación;6.7.3;NPDIASESEVALYPROMCV;Número de personal investigador asesorado en evaluación y promoción curricular;
2021;59;Universidad Pública de Navarra;6;Servicios;6.7;Apoyo a la investigación;6.7.4;NPUBLEVALACRSEXENIOS;Número de publicaciones evaluadas en los procesos de evaluación y promoción curricular;
2021;59;Universidad Pública de Navarra;6;Servicios;6.7;Apoyo a la investigación;6.7.5;NCONSPUBL;Número de consultas atendidas sobre el proceso de publicación;118
2021;59;Universidad Pública de Navarra;6;Servicios;6.7;Apoyo a la investigación;6.7.6;NCONSDATOSINV;Número de consultas atendidas en la gestión de datos de investigación;
2021;59;Universidad Pública de Navarra;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1;NPETICPOSITIV;Biblioteca como centro solicitante. Total de solicitudes [positivas] de copias y préstamos pedidas a otros centros;1561
2021;59;Universidad Pública de Navarra;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.1;NSOLNACIONAL;Biblioteca como centro solicitante. Solicitudes [positivas] de copias a bibliotecas nacionales;1141
2021;59;Universidad Pública de Navarra;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.2;NSOLEXTRANJ;Biblioteca como centro solicitante. Solicitudes [positivas] de copias a bibliotecas extranjeras;91
2021;59;Universidad Pública de Navarra;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.3;NSOLPRESTNAC;Biblioteca como centro solicitante. Solicitudes [positivas] de préstamos nacionales;309
2021;59;Universidad Pública de Navarra;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.4;NSOLPRESTEXTRANJ;Biblioteca como centro solicitante. Solicitudes [positivas] de préstamos extranjeras;20
2021;59;Universidad Pública de Navarra;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2;NTOTALPETNAC;Biblioteca como centro proveedor.Total de peticiones [positivas] de copias y préstamos servidas a bibliotecas nacionales;2470
2021;59;Universidad Pública de Navarra;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.1;NPETNACIONAL;Biblioteca como centro proveedor. Peticiones de copias servidas [positivas] a bibliotecas nacionales;2204
2021;59;Universidad Pública de Navarra;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.2;NPETEXTRANJ;Biblioteca como centro proveedor. Peticiones de copias servidas [positivas] a bibliotecas extranjeras;49
2021;59;Universidad Pública de Navarra;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.3;NPETPRESTNAC;Biblioteca como centro proveedor. Peticiones de préstamo servidas [positivas] a bibliotecas nacionales;266
2021;59;Universidad Pública de Navarra;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.4;NPETPRESTEXTRANJ;Biblioteca como centro proveedor. Peticiones de préstamos servidas [positivas] a bibliotecas extranjeras;5
2021;59;Universidad Pública de Navarra;9;Gasto;9.1;Gasto en recursos de información (€);9.1;GASTORECINFO;Gasto en recursos de información;1734027.47
2021;59;Universidad Pública de Navarra;9;Gasto;9.1;Gasto en recursos de información (€);9.1.1;GASTOMONPAPEL;Gasto dedicado a la compra de monografías en papel;134279.76
2021;59;Universidad Pública de Navarra;9;Gasto;9.1;Gasto en recursos de información (€);9.1.2;GASTOMAUDIOYNOLIB;Gasto dedicado a la compra de audiovisuales y material no librario;265.42
2021;59;Universidad Pública de Navarra;9;Gasto;9.1;Gasto en recursos de información (€);9.1.3;GASTOPPPAPEL;Gasto dedicado a la suscripción de publicaciones periódicas en papel;72883.27
2021;59;Universidad Pública de Navarra;9;Gasto;9.1;Gasto en recursos de información (€);9.1.4;GASTOMONELECPAGO;Gasto dedicado a monografías electrónicas de pago;119510.61
2021;59;Universidad Pública de Navarra;9;Gasto;9.1;Gasto en recursos de información (€);9.1.5;GASTOPPELECPAGO;Gasto dedicado a publicaciones periódicas electrónicas de pago;1213413.83
2021;59;Universidad Pública de Navarra;9;Gasto;9.1;Gasto en recursos de información (€);9.1.6;GASTOBBDDPAGO;Gasto dedicado a bases de datos de pago;193674.58
2021;59;Universidad Pública de Navarra;9;Gasto;9.2;Gasto en información electrónica;9.2;GASTOINFOELECT;Gasto en información electrónica;1526599.02
